视频地址,弹幕地址,弹幕时间,弹幕内容
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-09-12 19:59:44,现今国内同人生态圈有多元化的发展方向，比如：卡哇1
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 20:43:23,韩知城的背！！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-13 21:33:39,方灿！！！！其实韩知城也不错哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 20:47:43,看见都是迷粉我就放心了！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 21:02:34,韩！知！城！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-22 03:09:17,卡哇1也是1 ！！！谁说的！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-31 23:24:41,《小头爸爸》
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-22 22:47:21,灿妮和饼的哈哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 20:31:48,全圆佑！天生宽肩！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-26 13:38:19,但我觉得孔刘还因为天生头小哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 21:46:39,方灿！！韩知城！！徐彰彬！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 21:05:31,一粒糯！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-09-05 15:46:28,张起灵进行一个沉思的大动作
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-09-25 11:05:49,《三角形具有稳定性》
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-09-14 09:46:19,我觉得他们想当高达（doge）
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-29 03:29:03,从精神小伙变阳光男孩
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 20:31:42,所以韩国是可以接受身高160，肩宽60的男性嘛（doge）
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-08 18:20:48,打开柜门哈哈哈哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-11-03 22:09:38,clamp画风独特是真的，但华丽和美感是一点不少啊
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-16 23:31:00,日本：随机开盲盒
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-08 01:06:37,我满脑子viper3
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-11-01 11:24:44,但人家孔刘一点都不夸张啊很和谐
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-25 23:10:22,给 您 点 了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-07 18:57:44,李洙赫真的是撕漫男
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-11-14 07:48:44,国内健身房最大的感想就是大只佬们几乎都互相认识
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-17 19:06:40,但是c妈画的却很精致！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-26 17:28:48,可是吴世勋真的很帅因为他肩宽是天生的
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-07 15:47:24,↑其实也不全对，他们刚开高达的时候确实都是少年，后面都青年了（比如刹那）（但是没韩漫那么夸张）
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-10 00:28:30,肩宽头小的极致是休宁凯 樱花妹说就像富士山顶
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-05 21:36:47,李东海别练了！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-24 22:19:28,美漫我可太爱了，夜翼
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-05-06 16:37:12,感觉挺好的，男生雄竞起来，帅哥就多了！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-04-03 00:26:01,男的這種卷好的，我雙手贊成
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-04-02 22:06:17,宽肩我喜欢，但要有一个限度
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-25 00:03:41,世勋是天生肩宽啊。。。。。。
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-23 21:17:54,《铁头与橘子》
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-08 23:08:47,吴世勋是天生的哈哈哈哈哈，气不气哈哈哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-07 15:49:13,那黄铉辰呢
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-22 06:01:59,胱解失心疯啦
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-19 13:21:09,有没有可能是南通
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-11 02:43:42,我能不能讲二硕，他好帅！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-25 11:41:44,《生  猛》
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-19 19:01:02,垫肩在换乘恋爱的男一身上很能体现哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-16 21:43:56,李洙赫不演男一天理不容
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-04-18 23:11:38,哈哈哈哈尹忍者一闪而过
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-04-16 12:45:26,之前听美术老师好像说过，斜三角形能给人带来有力的感觉
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-04-11 23:25:56,你们在想什么？韩女比韩男卷多了，不能都摆烂吗？我是女生，我不卷
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-04-03 16:07:29,草，始祖鸟
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-03-31 18:04:20,哈哈哈哈哈哈竹节虫成精了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-03-21 13:34:25,现在不到一米八连0都做不了了，1已经卷到185了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-03-20 20:25:24,如果179一定会强调180
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-03-20 20:23:15,国内真的不卷男的
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-03-05 13:12:17,权顺荣！！！虎子真的帅死！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-02-24 00:42:20,东海啊，咱那个大膀子比脑袋都大了啊
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-02-09 13:47:03,蔡亨源！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-02-06 22:49:51,权顺荣！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-02-02 19:36:49,SEVENTEEN！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-29 15:50:55,蔡亨源…
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-26 09:34:34,吴世勋吴世勋吴世勋吴世勋吴世勋吴世勋
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-25 20:45:35,阿加西太帅了呀
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-23 21:21:50,李洙赫！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-21 23:14:25,我也喜欢其实你
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-18 17:09:35,吴世勋罗渽民
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-18 16:33:33,有一部漫画叫《超级机密》是萌系画风哦
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-16 15:14:53,李东海半夜两点还去健身房
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-08 08:52:25,白敬亭的卷法
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-01-02 14:45:03,5张图认出2个 我还是看少了嘛
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-30 23:03:33,确实很想打开！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-26 16:01:33,支持，支持雄竞
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-22 21:11:32,@拿放哥蔡亨源
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-22 20:46:00,确实已经卷到190了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-22 18:21:23,罗渽民！！！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-22 16:33:29,池昌旭池昌旭屋里小池！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-22 13:34:42,我也喜欢
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-20 13:37:21,wok这是真的！李洙赫真的很可以的啊！就是不火
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-18 11:26:52,金钟国！说你呢！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-12 14:49:58,金珉奎！！！！wuli小狗
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-11 02:14:41,边伯贤
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-08 14:00:36,被你发现了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-06 15:08:28,但是！孔刘是天生的啊！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-05 19:01:42,林在范！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-05 13:00:41,忽然想到黄仁俊哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-04 00:51:40,中国的身高已经快2米了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-03 14:57:05,我可从来没说过我身高194cm
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-01 17:00:32,想起林在范哈哈哈哈，不过他是天赋型选手
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-12-01 10:56:13,崔然竣啊啊啊啊啊！！！！！！！！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-11-17 09:49:19,哈哈哈哈哈哈哈味儿太冲了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-11-14 08:44:06,挺好
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-11-05 15:40:46,只要比例是对的就好
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-11-03 15:49:41,什么时候中国男人靠这个卷
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-11-02 16:19:36,李洙赫是真的绝了！妥妥的浓颜大帅哥！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-30 20:54:42,宋江宽肩
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-26 01:04:00,男生卷起来
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-24 22:06:49,弹幕突然淀粉团建哈哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-23 21:43:59,真的这些攻肩宽的像肉墙，唯一我看到的还算正常的还是《素描》里的两位
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-20 13:19:47,天生胳膊肌肉发达的我哭了(女
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-20 12:51:48,但是这个很自然
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-18 22:37:12,农活之星哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-18 05:43:30,日本是长得像美女
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-17 16:47:38,这不是和上世纪法国女人裹腰一样吗，，，
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-17 00:40:12,李东海别举了！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-17 00:00:32,我担边练习边上课，一节课喝了十瓶红牛，老师都吓到让他该睡睡……
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-16 21:06:44,金硕珍是天生的他很少健身的
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-16 18:25:10,朴承俊！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-10-15 22:53:54,bl里更恐怖
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 20:21:33,喜欢
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 20:21:16,不喜欢
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 20:21:15,喜欢
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 20:21:14,喜欢
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 20:21:07,喜欢
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2022-08-07 20:20:46,不喜欢
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 20:16:18,东海
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 20:16:05,李知勋！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 20:15:47,圆佑珉奎
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 19:10:10,方灿！不得不说我们灿尼身材真的超赞！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 18:45:30,卡哇1也是1！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 16:57:35,@viper3
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 15:38:12,全圆佑不配在这个弹幕上吗
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 14:21:04,周宰京
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 13:51:22,李洙赫啊啊啊啊啊啊
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 13:50:43,可是孔刘看起来真的很舒服啊啊啊啊
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 12:42:58,吴世勋吴世勋吴世勋吴世勋吴世勋吴世勋
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 12:23:11,韩漫物种起源是真的好看哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 12:08:24,啊啊啊啊啊赞了真的是瞎了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 02:15:20,@全圆佑
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-06 01:52:05,有效健身
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-05 23:12:10,都看身高的
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-05 16:42:23,韩诺亚别练了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-05 09:36:58,不装了，这可太爽了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-05 05:56:07,前面说孔刘的比例不优越的你真的没认错吗？？？？
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-05 05:53:45,移动海！别练了！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-05 00:45:02,妈呀去，我超爱
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 23:25:33,全圆佑啊啊啊宽肩
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 20:11:22,6+
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 17:42:19,同意
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 17:36:54,可是金硕珍是天生的呀
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 17:33:33,可是金硕珍是天生的诶
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 16:51:32,哈哈哈哈哈哈Jin的太平洋宽肩
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 16:50:18,田柾国的度把握的超完美
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 16:49:54,田柾国！！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 16:37:00,吴世勋吴世勋吴世勋吴世勋吴世勋
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 16:31:39,金珉奎！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 16:31:28,洪知秀
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 16:31:14,全圆佑
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 16:30:12,@全圆佑哈哈哈哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 16:04:02,三辣酱
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 15:59:35,哈哈哈被迷粉笑死（本人也是迷粉
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 15:35:47,exo竹马！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 13:49:28,果果刚刚好啊，本来就是身体不好所以才练的，没有那么多的肌肉，他是精的
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 12:54:42,曹承衍！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 12:54:33,曹承衍！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 12:54:22,曹承衍！！！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 12:54:02,曹承衍！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 12:53:51,曹承衍！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 12:53:43,曹承衍！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 10:33:37,可是真的不好看啊
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 09:09:54,田柾国！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 01:32:04,确实哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 00:59:43,物质决定意识！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-04 00:51:20,shownu！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-03 23:50:12,我养育的s级！！？？
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-03 23:35:38,1111111
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-03 21:58:29,竞人无处不在
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-03 21:39:43,必须滴！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-03 20:49:31,金善禹
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-03 18:45:51,哈哈哈哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-03 15:45:00,1111111
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-02 12:16:01,四一
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-02 06:06:56,被帅死
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-02 03:14:22,可是他是頭小啊啊啊
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-01 23:09:43,芋圆和忍者啊啊啊啊啊啊啊
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-01 20:27:59,提名蔡亨源
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-01 20:26:36,蔡亨源！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-01 20:23:56,蔡亨源！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-01 20:19:32,是的，瞎了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-01 20:18:39,我也喜欢
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-01 19:09:42,srds吴世勋真的很帅
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-07-01 18:03:49,全圆佑！！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-30 20:11:32,吴世勋真的帅啊
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-30 19:21:51,阿加西！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-30 17:05:45,尽然没有全圆佑！！？
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-30 13:38:07,jin
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-30 13:28:35,c妈！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-30 13:20:34,他俩身材还挺好哈哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-30 01:43:11,金珉奎！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-30 01:42:30,紧
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-29 21:13:12,四月一日好看！习惯这种画风了
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-29 19:59:39,你知道吗？韩漫日漫男的脖子都很粗。
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-29 18:06:16,李东海！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-29 17:48:40,必须有全圆佑！！！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-29 15:18:30,孔刘很帅哎哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-29 13:10:56,他！李洙赫！好帅！！！！！
https://www.bilibili.com/video/BV17V4y1x7Ya,http://comment.bilibili.com/796344897.xml,2023-06-29 10:46:47,知道知道
